FIR_Date,Latitude,Longitude,CrimeGroup_Name,Year,Month,Day,DayOfWeek,grid
2019-02-03,15.23827236,76.9795775,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2019,2,3,6,"(52,60)"
2020-10-06,15.2562588,76.9795775,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,10,6,1,"(53,60)"
2020-11-23,15.14572249,76.80570789,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,11,23,0,"(51,57)"
2020-12-07,15.14574522,76.87092579,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,12,7,0,"(51,58)"
2021-03-12,15.14572249,76.80570789,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2021,3,12,4,"(51,57)"
2021-12-11,15.1456881,77.08521314,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2021,12,11,5,"(51,62)"
2021-12-11,15.14570702,77.05726263,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2021,12,11,5,"(51,62)"
2022-08-29,15.1457309,77.01067842,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,8,29,0,"(51,61)"
2022-12-26,15.1457309,77.01067842,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,12,26,0,"(51,61)"
2023-03-07,15.14574312,76.86160894,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,3,7,1,"(51,58)"
2023-04-01,15.14572249,76.80570789,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,4,1,5,"(51,57)"
2023-08-27,15.20228723,77.05413219,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,8,27,6,"(52,62)"
2016-07-23,15.14574981,76.92682684,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2016,7,23,5,"(51,59)"
2016-09-02,15.14574981,76.92682684,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2016,9,2,4,"(51,59)"
2017-06-02,15.14574924,76.93614369,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,6,2,4,"(51,59)"
2017-08-05,15.14574981,76.92682684,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,8,5,5,"(51,59)"
2018-01-13,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2018,1,13,5,"(51,58)"
2018-03-07,15.14574924,76.93614369,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2018,3,7,2,"(51,59)"
2019-06-13,15.14574522,76.96409421,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2019,6,13,3,"(51,60)"
2019-10-31,15.14574924,76.93614369,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2019,10,31,3,"(51,59)"
2020-09-14,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,9,14,0,"(51,58)"
2021-02-10,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2021,2,10,2,"(51,58)"
2021-07-06,15.12776357,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2021,7,6,1,"(51,59)"
2022-06-14,15.14570555,77.05963056,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,6,14,1,"(51,62)"
2022-09-20,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,9,20,1,"(51,58)"
2022-11-03,15.13675678,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,11,3,3,"(51,59)"
2022-12-27,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,12,27,1,"(51,58)"
2023-02-12,15.11877035,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,2,12,6,"(51,59)"
2023-03-06,15.14570482,77.06078059,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,3,6,0,"(51,62)"
2023-06-17,14.98799316,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,6,17,5,"(49,59)"
2023-07-25,15.12699617,76.928146,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,7,25,1,"(51,59)"
2023-08-02,15.14574981,76.92682684,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,8,2,2,"(51,59)"
2023-10-23,15.139855,76.928897,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,10,23,0,"(51,59)"
2023-11-10,15.136745,76.93448,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,11,10,4,"(51,59)"
2023-11-28,15.139298,76.931118,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,11,28,1,"(51,59)"
2023-12-17,15.134056,76.554085,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,17,6,"(51,51)"
2023-12-17,15.134311,76.937378,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,17,6,"(51,59)"
2023-12-17,15.134056,76.554085,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,17,6,"(51,51)"
2023-12-18,15.139028,76.917868,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,18,0,"(51,59)"
2023-12-22,15.138033,76.920068,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,22,4,"(51,59)"
2023-12-23,15.138105,76.920167,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,23,5,"(51,59)"
2023-12-27,15.134056,76.919959,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,27,2,"(51,59)"
2024-01-07,15.134056,76.934265,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,7,6,"(51,59)"
2024-02-11,15.141619,76.925605,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,11,6,"(51,59)"
2022-12-26,15.14574064,76.8522921,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,12,26,0,"(51,57)"
2023-05-04,15.14572249,76.80570789,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,5,4,3,"(51,57)"
2018-01-28,15.12776357,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2018,1,28,6,"(51,59)"
2019-08-23,15.17272965,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2019,8,23,4,"(51,59)"
2020-09-16,15.16373643,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,9,16,2,"(51,59)"
2020-09-21,15.12776357,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,9,21,0,"(51,59)"
2022-03-08,15.17272965,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,3,8,1,"(51,59)"
2022-12-31,15.13675678,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,12,31,5,"(51,59)"
2023-03-24,15.15474322,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,3,24,4,"(51,59)"
2023-07-26,15.14574981,76.92682684,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,7,26,2,"(51,59)"
2023-07-27,15.151533,76.902667,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,7,27,3,"(51,58)"
2023-07-27,15.15474322,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,7,27,3,"(51,59)"
2023-08-01,15.16373643,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,8,1,1,"(51,59)"
2023-08-23,15.17272965,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,8,23,2,"(51,59)"
2023-09-01,15.137688,76.904756,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,9,1,4,"(51,59)"
2023-10-19,15.151533,76.902667,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,10,19,3,"(51,58)"
2023-12-17,15.137433,76.888151,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,17,6,"(51,58)"
2023-12-17,15.137423,76.893323,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,17,6,"(51,58)"
2023-12-24,15.137433,76.902846,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,24,6,"(51,58)"
2023-12-24,15.151506,76.903,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,24,6,"(51,58)"
2023-12-29,15.139,76.91,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,29,4,"(51,59)"
2017-09-01,15.14571771,76.79639105,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,9,1,4,"(51,56)"
2022-01-12,15.16373643,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,1,12,2,"(51,59)"
2022-03-03,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,3,3,3,"(51,58)"
2022-04-17,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,4,17,6,"(51,58)"
2022-08-23,15.150259,76.925535,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,8,23,1,"(51,59)"
2022-08-30,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,8,30,1,"(51,58)"
2023-06-20,15.14574924,76.89887631,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,6,20,1,"(51,58)"
2023-07-25,15.151176,76.922584,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,7,25,1,"(51,59)"
2023-10-12,15.159754,76.941667,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,10,12,3,"(51,59)"
2023-12-16,15.156253,76.937253,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,16,5,"(51,59)"
2023-12-16,15.155369,76.932904,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,16,5,"(51,59)"
2023-12-25,15.14445,76.920276,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,25,0,"(51,59)"
2023-12-30,15.145008,76.924413,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,30,5,"(51,59)"
2020-10-28,15.14573777,76.99204474,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,10,28,2,"(51,60)"
2017-08-09,15.14572249,77.02931211,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,8,9,2,"(51,61)"
2018-04-09,15.40616872,76.58579417,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2018,4,9,0,"(55,52)"
2020-09-15,15.40616872,76.62310783,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,9,15,1,"(55,53)"
2022-12-25,15.40616872,76.62310783,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,12,25,6,"(55,53)"
2017-06-29,15.19855023,76.77806664,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,6,29,3,"(52,56)"
2017-06-29,15.19855023,76.77806664,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,6,29,3,"(52,56)"
2017-07-04,15.34342456,76.731126,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,7,4,1,"(54,55)"
2017-12-12,15.22668894,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,12,12,1,"(52,59)"
2023-01-01,15.15358492,76.7594283,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,1,1,6,"(51,56)"
2023-11-01,15.185386,76.720361,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,11,1,2,"(52,55)"
2023-12-31,15.185386,76.720361,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2023,12,31,6,"(52,55)"
2017-07-09,15.31826806,76.85450935,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,7,9,6,"(53,58)"
2017-08-09,15.14563996,76.69390585,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2017,8,9,2,"(51,54)"
2018-04-02,15.14570702,76.77775737,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2018,4,2,0,"(51,56)"
2019-10-23,15.10424646,76.9007477,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2019,10,23,2,"(51,58)"
2019-10-23,15.10424646,76.9007477,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2019,10,23,2,"(51,58)"
2020-09-26,15.17272965,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2020,9,26,5,"(51,59)"
2022-03-10,15.14574064,76.9827279,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2022,3,10,3,"(51,60)"
2016-01-01,15.32561432,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2016,1,1,4,"(54,59)"
2016-05-22,15.23568216,76.91751,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2016,5,22,6,"(52,59)"
